,author,content,region,language,publish_date,followers,retweet,account_category,mentions,exist_target
150569,WORLDOFHASHTAGS,#ToFeelBetterI Give My 100% Everyday. @WorldOfHashtags,United States,English,9/12/2016 14:12,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150574,WORLDOFHASHTAGS,'@WorldOfHashtags  Sometimes I get down on myself &wonder if I DO look like a deceased serial killer. #ToFeelBetterI compare our pics. Nope.☺',United States,English,9/12/2016 14:23,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150585,WORLDOFHASHTAGS,Best Drunk Selfie #MyEmmyNominationWouldBe @worldofhashtags,United States,English,9/19/2016 13:12,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150589,WORLDOFHASHTAGS,Best Fake Smile #MyEmmyNominationWouldBe @worldofhashtags,United States,English,9/19/2016 13:17,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150598,WORLDOFHASHTAGS,"'@WorldOfHashtags #ReasonsToGetDivorced When you realize it isn't true love,  it's Stockholm Syndrome. @GiselleEvns'",United States,English,9/21/2016 14:13,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150606,WORLDOFHASHTAGS,"She's Apple, you're Samsung #ReasonsToGetDivorced @GiselleEvns @WorldOfHashtags",United States,English,9/21/2016 14:45,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150607,WORLDOFHASHTAGS,Join @WorldOfHashtags now! We are coming soon��  #HashtagWars #HashtagGames #WorldOfHashtags http://t.co/lhzgOnfxwy,United States,English,9/27/2015 16:22,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150608,WORLDOFHASHTAGS,'@WorldOfHashtags #thingsmoretrustedthanhillary the guy on the phone from the IRS with an Indian accent asking for my social security number',United States,English,9/27/2016 1:09,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150612,WORLDOFHASHTAGS,'@tuxedocatgirls @ArchieOlivers Mexican defibrillator #ThingsMoreTrustedThanHillary',United States,Spanish,9/27/2016 1:33,10893,1,HashtagGamer,ARCHIEOLIVERS,True
150623,WORLDOFHASHTAGS,#IHaveARightToKnow where the hell my coffee is.  @WorldOfHashtags https://t.co/OtPAC5SWg9,United States,English,9/28/2016 14:44,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150624,WORLDOFHASHTAGS,#IHaveARightToKnow Why People Drive Slow In Fastlane. @worldofhashtags https://t.co/ecUvSwNui6,United States,English,9/28/2016 14:49,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150625,WORLDOFHASHTAGS,#IHaveARightToKnow if I can make my baby's head any shape I want.  @WorldOfHashtags https://t.co/gXLoo4Ky2w,United States,English,9/28/2016 14:52,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150629,WORLDOFHASHTAGS,'@scottwilks @WorldOfHashtags Kendall and Kylie Jenner    #IHaveARightToKnow why I know that and how I can scrub the knowledge from my memory',United States,English,9/28/2016 14:58,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150630,WORLDOFHASHTAGS,#IHaveARightToKnow if that kid can kick my ass.  @WorldOfHashtags https://t.co/fTziLLDFYX,United States,English,9/28/2016 15:07,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150634,WORLDOFHASHTAGS,'@WorldOfHashtags #ToAvoidWorkI hide my phone in a file!',United States,English,9/5/2016 13:17,10893,1,HashtagGamer,WORLDOFHASHTAGS,True
150639,WORLDOFHASHTAGS,'@ThatScavenger @DanaGeezus #ToAvoidWorkI pretend I'm undead.',United States,English,9/5/2016 13:59,10893,1,HashtagGamer,DANAGEEZUS,True
150889,YAELTROUBLE,Cmooon join us��� #MakeAMovieRude @RedfordTracy @Aiden7757 @sofarrsogud @astral_al @WhoBrannigan @220221whtever @julie_segovia,United States,English,3/27/2015 15:57,768,1,HashtagGamer,AIDEN7757,True
152184,YOURLOVELYCAROL,"'@Jenn_Abrams Getting what they deserve, right?'",United States,English,8/5/2015 9:38,57,0,RightTroll,JENN_ABRAMS,True
152188,YURA_ANICIMOV,'@MaxDementiev @VVP2_0 каким простите способом они это определяют?',United States,Russian,8/9/2015 22:56,216,0,NonEnglish,MAXDEMENTIEV,True
152216,ZABELINN,"'@byDrBre @Sandy_mustache долго пустовать могилы будут, долго'",United States,Russian,8/5/2015 22:32,218,0,NonEnglish,BYDRBRE,True
152218,ZABELINN,'@byDrBre @Sandy_mustache  так их в природе нет',United States,Serbian,8/5/2015 22:33,218,0,NonEnglish,BYDRBRE,True
152220,ZABELINN,"'@NovostiKzn ммммм еще бы я знал, кто это. А то, что Казань замечательный город, так это любой вообще скажет.'",United States,Russian,9/20/2015 23:43,218,0,NonEnglish,NOVOSTIKZN,True
152256,ZAKIROVCEHUSESE,'@Popovalerverimu ммм)) так клёво))',Unknown,Bulgarian,6/12/2015 2:12,415,0,NonEnglish,POPOVALERVERIMU,True
152259,ZAKIROVCEHUSESE,"'@Kolosovaconhule Блин, ЗАЧЕТ! Полностью поддерживаю! Жаль, заметил, в преддверии наступающих новогодних праздников интернет несколько'",Unknown,Russian,6/16/2015 15:05,415,0,NonEnglish,KOLOSOVACONHULE,True
152260,ZAKIROVCEHUSESE,'@Riabovguiguemul Играют наш Цска и Московский Спартак.',Unknown,Russian,6/19/2015 16:33,415,0,NonEnglish,RIABOVGUIGUEMUL,True
152266,ZAKIROVCEHUSESE,"'@Riabovguiguemul ИМХО смысл раскрыт от А, до Я, аффтор выжал всё что можно, за что ему респект!'",Unknown,Russian,6/5/2015 20:06,415,0,NonEnglish,RIABOVGUIGUEMUL,True
152300,ZAKIROVCEHUSESE,"'@Larionovabobspi грамотный блог, но коллайдер все равно взорвется…'",Unknown,Russian,8/18/2015 14:30,415,0,NonEnglish,LARIONOVABOBSPI,True
152315,ZAKIROVCEHUSESE,"'@Shilovasanctimi Опрос на сайте Олимпийских игр в Сочи sochi2014.ru. А """"другой вариант"""" — это что?'",Unknown,Russian,8/4/2015 12:30,415,0,NonEnglish,SHILOVASANCTIMI,True
152324,ZAKIROVCEHUSESE,'@Petrovanaimelce Smallest 2018 World Cup City Making Progress – Official',Unknown,English,9/10/2015 13:28,415,0,NonEnglish,PETROVANAIMELCE,True
152325,ZAKIROVCEHUSESE,"'@Kiskatalquantic Редко оставляю комментарии, но действительно интересный блог, удачи вам!'",Unknown,Russian,9/10/2015 16:09,415,0,NonEnglish,KISKATALQUANTIC,True
152336,ZAKIROVCEHUSESE,"'@Riabovguiguemul Спасибо за блог, очень грамотно все сделано. Все-таки stand-alone лучше, чем на livejournal и прочих.'",Unknown,Russian,9/14/2015 6:15,415,0,NonEnglish,RIABOVGUIGUEMUL,True
152338,ZAKIROVCEHUSESE,"'@Berezinlecurace А почему вот единственно так? Думаю, почему не уточнить этот обзор.'",Unknown,Russian,9/15/2015 4:43,415,0,NonEnglish,BEREZINLECURACE,True
152347,ZAKIROVCEHUSESE,'@Romanovageoprud Ukraine ex-minister injured as terror trial protesters clash with riot police',Unknown,English,9/3/2015 8:29,415,0,NonEnglish,ROMANOVAGEOPRUD,True
152355,ZAKIROVCEHUSESE,"'@Ivanovsimpvegau Хе, почему ж вот так? Думаю, как нам расширить этот обзор.'",Unknown,Russian,9/6/2015 15:00,415,0,NonEnglish,IVANOVSIMPVEGAU,True
152372,ZAOZERSKYVLAD,'@byDrBre @VVP2_0 @Conductor666 отличное прозвище для ее рабочего места',United Arab Emirates,Russian,8/11/2015 23:01,733,0,NonEnglish,BYDRBRE,True
152379,ZAYTCEVY,"'@byDrBre да уж, конечно. Сами бы украинцы не смогли столько бреда наворотить без помощи'",Iraq,Russian,7/5/2015 23:20,103,0,NonEnglish,BYDRBRE,True
152456,ZEBROID_23,'@zubovnik @channelone_rus @BukshElena все бомжи мира обиделись',United Arab Emirates,Russian,8/4/2015 22:29,770,0,NonEnglish,ZUBOVNIK,True
152461,ZELDINNUMBER1,'@zubovnik @BarackObama а что так много?!',United Arab Emirates,Ukrainian,7/15/2015 20:13,297,0,NonEnglish,ZUBOVNIK,True
152498,ZHI_YUE_,'@CalebRobbns @mailsherene It's just racist! You're a big fat bigot! Feeling sorry for ya',United States,English,9/23/2015 10:13,76,0,RightTroll,CALEBROBBNS,True
152500,ZILILINYM,'@zubovnik @BarackObama верный номинал',United States,Russian,7/15/2015 20:13,1091,0,NonEnglish,ZUBOVNIK,True
152515,ZINA_ROMOVA,'@MaxDementiev @big_b_brother @Dikuschka  в еврейской стране этого еврея никто не торонет',Unknown,Russian,8/17/2015 20:24,109,0,NonEnglish,MAXDEMENTIEV,True
152538,ZINOVCHI,'@MaxDementiev вот так вот технологии всё равно наши тоже задействованы',Saudi Arabia,Russian,8/19/2015 21:45,158,0,NonEnglish,MAXDEMENTIEV,True
152539,ZINOVCHI,'@MaxDementiev Мне нравится британский голос больше',Saudi Arabia,Russian,9/4/2015 22:59,158,0,NonEnglish,MAXDEMENTIEV,True
152742,ZISTTI,'@inspectAn @OH_Frida @magiCatSaly ну и что теперь самим все убирать что ле?',Unknown,Russian,12/15/2016 16:00,91,0,NonEnglish,INSPECTAN,True
152743,ZISTTI,'@inspectAn @OH_Frida @magiCatSaly ну и что теперь самим все убирать что ле?',Unknown,Russian,12/15/2016 16:00,91,0,NonEnglish,OH_FRIDA,True
152744,ZISTTI,'@inspectAn @OH_Frida @magiCatSaly ну и что теперь самим все убирать что ле?',Unknown,Russian,12/15/2016 16:00,91,0,NonEnglish,MAGICATSALY,True
153043,ZUBOVNIK,"'@denzakusilov @MargoSavazh можете особенно не ругаться по поводу воровства, все же знают кто первоисточник) https://t.co/uq6GwNSZZU'",Unknown,Russian,1/29/2016 14:57,27765,1,NonEnglish,MARGOSAVAZH,True
153058,ZUBOVNIK,'@Hungria_Roja @coldwar20_ru https://t.co/8vp49T80IF',Unknown,Russian,1/8/2016 15:14,27765,0,NonEnglish,COLDWAR20_RU,True
153081,ZUBOVNIK,'@zubovnik Амфетаминовые глазки...',Unknown,Russian,10/11/2015 9:31,27765,1,NonEnglish,ZUBOVNIK,True
153131,ZUBOVNIK,'@zubovnik По логике CNN должна оправдать и 11 сентября в NY.',Unknown,Russian,10/20/2015 17:18,27765,1,NonEnglish,ZUBOVNIK,True
153291,ZUBOVNIK,'@zubovnik https://t.co/gpNmevz1um',Unknown,Russian,11/24/2015 15:42,27765,0,NonEnglish,ZUBOVNIK,True
153367,ZUBOVNIK,'@zubovnik https://t.co/HCiSiyb6tg',Unknown,Russian,12/10/2015 12:31,27765,0,NonEnglish,ZUBOVNIK,True
153446,ZUBOVNIK,'@ComradZampolit Прошу Вас поддержать петицию о присвоении Чуркину В.И. звания Героя России!  #ПамятиЧуркина https://t.co/lwfat1Z97a',Unknown,Russian,2/20/2017 19:00,27765,0,NonEnglish,COMRADZAMPOLIT,True
153448,ZUBOVNIK,'@LavrovMuesli прошу поддержать петицию о присвоении Героя России нашему дипломату Виталию Чуркину #ПамятиЧуркина https://t.co/lwfat1Z97a',Unknown,Russian,2/20/2017 19:25,27765,0,NonEnglish,LAVROVMUESLI,True
153456,ZUBOVNIK,'@koffboy @zubovnik https://t.co/lwfat1Z97a',Unknown,Russian,2/21/2017 10:00,27765,0,NonEnglish,ZUBOVNIK,True
153485,ZUBOVNIK,'@zubovnik https://t.co/axUsw3yonW',Unknown,Russian,3/26/2016 9:31,27765,0,NonEnglish,ZUBOVNIK,True
153566,ZUBOVNIK,'@zubovnik http://t.co/7Gkc0efilW',Unknown,Russian,5/16/2015 17:13,27765,0,NonEnglish,ZUBOVNIK,True
153567,ZUBOVNIK,'@zubovnik http://t.co/OHWsGuHqGZ',Unknown,Russian,5/16/2015 8:08,27765,0,NonEnglish,ZUBOVNIK,True
153591,ZUBOVNIK,'@zubovnik Тем самым Россия нанесла НАТО «символический» ущерб http://t.co/VoEK9362Qh',Unknown,Russian,5/20/2015 16:17,27765,0,NonEnglish,ZUBOVNIK,True
153683,ZUBOVNIK,'@zubovnik  ❤❤❤ Sexy Russians known how to ride bikes.  ❤❤❤',Unknown,English,5/31/2015 10:02,27765,1,NonEnglish,ZUBOVNIK,True
153741,ZUBOVNIK,'@zubovnik оригинал публикации http://t.co/whbDInCtHf',Unknown,Bulgarian,6/22/2015 13:42,27765,0,NonEnglish,ZUBOVNIK,True
153765,ZUBOVNIK,'@zubovnik @selenablaji This was a horrible time in the history of America I'll bet photographs of Stalin's executioms are out there as well',Unknown,English,6/27/2015 15:31,27765,1,NonEnglish,ZUBOVNIK,True
153769,ZUBOVNIK,'@zubovnik http://t.co/tkAAahDdxb',Unknown,Russian,6/28/2015 11:31,27765,0,NonEnglish,ZUBOVNIK,True
153773,ZUBOVNIK,'@zubovnik http://t.co/RBEP341S7v',Unknown,Russian,6/28/2015 9:43,27765,0,NonEnglish,ZUBOVNIK,True
153803,ZUBOVNIK,"'@SIRIUS_STUDIO @MargoSavazh раньше можно было назвать их Оптимистик Чанел, а теперь они скатились в оголтелую критику и пропаганду'",Unknown,Russian,6/4/2015 10:26,27765,0,NonEnglish,MARGOSAVAZH,True
153874,ZUBOVNIK,'@GhomeGh @LavrovMuesli http://t.co/LpHSIzdehF',Unknown,Russian,7/13/2015 8:42,27765,0,NonEnglish,LAVROVMUESLI,True
153876,ZUBOVNIK,'@GhomeGh @LavrovMuesli http://t.co/H8O7SdsOWy',Unknown,Russian,7/13/2015 8:43,27765,0,NonEnglish,LAVROVMUESLI,True
153947,ZUBOVNIK,"'@zubovnik ссылка на статью, почитайте http://t.co/7uqt1JhIvN'",Unknown,Russian,7/21/2015 9:11,27765,0,NonEnglish,ZUBOVNIK,True
154003,ZUBOVNIK,'@zubovnik http://t.co/xyW99SpYDA',Unknown,Russian,7/26/2015 16:42,27765,0,NonEnglish,ZUBOVNIK,True
154045,ZUBOVNIK,'@zubovnik http://t.co/0dxiZ1gIV1',Unknown,Russian,7/31/2015 12:41,27765,0,NonEnglish,ZUBOVNIK,True
154091,ZUBOVNIK,"'@zubovnik @molowski013 правилнее перевести: ""не покупайте этого бандеровского говна""))) napis OK!!!'",Unknown,Ukrainian,8/10/2015 13:49,27765,1,NonEnglish,ZUBOVNIK,True
154096,ZUBOVNIK,"'@byDrBre @korobkov кто-то на фитнес, а кто-то в телевизор))'",Unknown,Bulgarian,8/11/2015 15:13,27765,0,NonEnglish,BYDRBRE,True
154110,ZUBOVNIK,"Американские войска сеют семена демократии в Корее, 1950 год. (via @MatEvidence) http://t.co/Xz44viXpgH",Unknown,LANGUAGE UNDEFINED,8/15/2015 12:11,27765,0,NonEnglish,MATEVIDENCE,True
154268,ZUBOVNIK,'@KadirovRussia This Tweet is unavailable.',Unknown,English,8/27/2015 8:20,27765,0,NonEnglish,KADIROVRUSSIA,True
154305,ZUBOVNIK,"'@zubovnik когда другие пытались, он питался)'",Unknown,Russian,8/30/2015 13:28,27765,1,NonEnglish,ZUBOVNIK,True
154326,ZUBOVNIK,'@LevSharansky @KadirovRussia http://t.co/rUJurNbBkK',Unknown,LANGUAGE UNDEFINED,8/31/2015 7:43,27765,0,NonEnglish,KADIROVRUSSIA,True
154493,ZUBOVNIK,'@4k_Lars @ComradZampolit загуглите Воздушный бой над Нишем',Unknown,Macedonian,9/26/2015 9:44,27765,0,NonEnglish,COMRADZAMPOLIT,True
154502,ZUBOVNIK,'@zubovnik И возможно - флот.',Unknown,Russian,9/30/2015 8:09,27765,1,NonEnglish,ZUBOVNIK,True
154621,ZVYAGINZEVA,"'@byDrBre ага, ага никакой ""руки"" что за глупости!)'",Unknown,Russian,7/5/2015 23:20,228,0,NonEnglish,BYDRBRE,True
154634,ZWEIG_MARIA,'@fishalexanderr Unterstütze Merkel unter dem Hashtag #Merkelmussbleiben',Unknown,German,7/21/2016 12:24,48,1,NonEnglish,FISHALEXANDERR,True
156656,ZZZACHARYZZZ,'@BleepThePolice yeah but it won't till we all wake up. So for the one's playing sleep this is what they should get.',United States,English,4/2/2016 14:10,939,1,LeftTroll,BLEEPTHEPOLICE,True
156688,ZZZACHARYZZZ,'@marinaxxxross @blkpower7 @AfrikanEyes @Crystal1Johnson @colorlezzbuterf @PatienceReich @MsWhitetoYou @moorbey @RefuseFascism Wake Up https://t.co/juaNM2xOg8',United States,English,4/20/2017 18:56,939,1,LeftTroll,CRYSTAL1JOHNSON,True
157478,ZZZACHARYZZZ,'@BlackNewsOutlet @KeepitRealTea I don't know if it's true about the original &amp; don't care! I think we thr people have more important fish to fry. Like a nuclear war &amp; med!',United States,English,7/30/2017 16:42,939,1,LeftTroll,BLACKNEWSOUTLET,True
157787,_ANNA_SANNA_,"'@MaxDementiev Это надо постараться, чтобы когти кошке накрасить. С остервенением стараться...'",Unknown,Russian,7/17/2015 22:56,160,0,NonEnglish,MAXDEMENTIEV,True
157788,_ANNA_SANNA_,"'@MaxDementiev @Fake_MIDRF ну теперь то все встало на свои места , перекрылся'",Unknown,Russian,8/10/2015 21:15,160,0,NonEnglish,MAXDEMENTIEV,True
157796,_ANNA_SANNA_,'@MaxDementiev прокатился видимо человек ехавший в этом такси с ветерком',Unknown,Russian,9/9/2015 1:14,160,0,NonEnglish,MAXDEMENTIEV,True
158030,_BILLY_MOYER_,"'@Jenn_Abrams he must take action, not talk about it'",United States,English,6/18/2015 17:20,533,0,RightTroll,JENN_ABRAMS,True
158031,_BILLY_MOYER_,"'@Jenn_Abrams he must take action, not talk about it'",United States,English,6/18/2015 17:21,533,0,RightTroll,JENN_ABRAMS,True
158035,_BILLY_MOYER_,"'@Jenn_Abrams it's obvious, he's a horrible man'",United States,English,6/19/2015 17:18,533,0,RightTroll,JENN_ABRAMS,True
158036,_BILLY_MOYER_,'@Jenn_Abrams Cute fat doctor�',United States,English,6/20/2015 17:28,533,0,RightTroll,JENN_ABRAMS,True
158131,_BILLY_MOYER_,'@Jenn_Abrams that's scary',United States,English,7/15/2015 17:03,533,0,RightTroll,JENN_ABRAMS,True
158133,_BILLY_MOYER_,'@Jenn_Abrams @realDonaldTrump Why do you need that for?',United States,English,7/22/2015 9:29,533,0,RightTroll,JENN_ABRAMS,True
158135,_BILLY_MOYER_,'@Jenn_Abrams worse is that it kills you socially',United States,English,7/23/2015 9:27,533,0,RightTroll,JENN_ABRAMS,True
158136,_BILLY_MOYER_,'@Jenn_Abrams that's offensive lol',United States,English,7/29/2015 18:00,533,0,RightTroll,JENN_ABRAMS,True
158137,_BILLY_MOYER_,'@Jenn_Abrams all they can ruin is their economy',United States,English,7/29/2015 8:27,533,0,RightTroll,JENN_ABRAMS,True
158139,_BILLY_MOYER_,"'@Jenn_Abrams You lie, there's no such girls anymore!'",United States,English,7/31/2015 8:15,533,0,RightTroll,JENN_ABRAMS,True
158140,_BILLY_MOYER_,'@Jenn_Abrams so funny',United States,English,8/10/2015 17:09,533,0,RightTroll,JENN_ABRAMS,True
158141,_BILLY_MOYER_,'@Jenn_Abrams Get mariied or go to jail... what's the choice about?',United States,English,8/10/2015 8:15,533,0,RightTroll,JENN_ABRAMS,True
158142,_BILLY_MOYER_,'@Jenn_Abrams @ClydeDaws0n @Jenn_Abrams We need Trump to biuld a wall that stops illegal migration!',United States,English,8/14/2015 17:34,533,0,RightTroll,JENN_ABRAMS,True
158143,_BILLY_MOYER_,'@Jenn_Abrams @ClydeDaws0n @Jenn_Abrams We need Trump to biuld a wall that stops illegal migration!',United States,English,8/14/2015 17:34,533,0,RightTroll,CLYDEDAWS0N,True
158144,_BILLY_MOYER_,'@Jenn_Abrams @ClydeDaws0n @Jenn_Abrams We need Trump to biuld a wall that stops illegal migration!',United States,English,8/14/2015 17:34,533,0,RightTroll,JENN_ABRAMS,True
158145,_BILLY_MOYER_,'@Jenn_Abrams @realDonaldTrump lol',United States,English,8/15/2015 17:58,533,0,RightTroll,JENN_ABRAMS,True
158148,_BILLY_MOYER_,"'@Jenn_Abrams yeah, and mexs will be building it...'",United States,English,8/18/2015 8:32,533,0,RightTroll,JENN_ABRAMS,True
158149,_BILLY_MOYER_,'@PigeonToday @Clever_Dove Happy Radio day!',United States,English,8/20/2015 16:40,533,0,RightTroll,PIGEONTODAY,True
158151,_BILLY_MOYER_,"'@_NickLuna_ @Jenn_Abrams Oh... The majority of Trump supporters just want to be entertained, so stupid!'",United States,English,8/25/2015 9:52,533,0,RightTroll,_NICKLUNA_,True
